SNR,MCS,PRBs,TBS,m_type,predicted_dec_time,dec_time,p_err
27,19,193,155776,GPU,146.1870574951172,121.79644,20.025722833210217
27,19,198,159880,CPU,1484.5997314453125,1380.4725,7.542868941272819
27,19,198,159880,CPU,1484.5997314453125,1393.6275,6.527729357042139
27,19,198,159880,CPU,1484.5997314453125,1387.7275,6.980637873452284
27,19,198,159880,CPU,1484.5997314453125,1394.0965,6.491891446920094
27,19,198,159880,CPU,1484.5997314453125,1396.7245,6.291522160978236
27,19,198,159880,CPU,1484.5997314453125,1401.9705,5.893792447509602
27,19,198,159880,CPU,1484.5997314453125,1384.3935,7.2382766493278545
27,19,198,159880,CPU,1484.5997314453125,1379.7185,7.601639859530226
27,19,198,159880,CPU,1484.5997314453125,1375.9595,7.895598049601937
27,19,198,159880,GPU,148.2440185546875,122.8125,20.70759780534351
27,19,198,159880,GPU,148.2440185546875,122.8125,20.70759780534351
27,19,198,159880,GPU,148.2440185546875,123.8365,19.709470596058107
27,19,198,159880,GPU,148.2440185546875,123.8365,19.709470596058107
27,19,198,159880,GPU,148.2440185546875,123.8365,19.709470596058107
27,19,198,159880,GPU,148.2440185546875,123.8365,19.709470596058107
27,19,198,159880,GPU,148.2440185546875,122.8125,20.70759780534351
27,19,198,159880,GPU,148.2440185546875,122.8125,20.70759780534351
27,19,198,159880,GPU,148.2440185546875,122.8125,20.70759780534351
27,19,203,163976,CPU,1520.9749755859375,1478.17058,2.895768334527232
27,19,203,163976,CPU,1520.9749755859375,1456.14358,4.452266691031771
27,19,203,163976,CPU,1520.9749755859375,1474.78958,3.131660015250285
27,19,203,163976,CPU,1520.9749755859375,1453.33258,4.654295686809518
27,19,203,163976,CPU,1520.9749755859375,1463.90958,3.8981502932672587
27,19,203,163976,CPU,1520.9749755859375,1467.30458,3.657754246629388
27,19,203,163976,CPU,1520.9749755859375,1459.78358,4.19181284296522
27,19,203,163976,CPU,1520.9749755859375,1435.81458,5.931155510758048
27,19,203,163976,CPU,1520.9749755859375,1448.72058,4.987462495075315
27,19,203,163976,GPU,150.29696655273438,124.84858,20.383400878675893
27,19,203,163976,GPU,150.29696655273438,125.87258,19.404056509157417
27,19,203,163976,GPU,150.29696655273438,125.87258,19.404056509157417
27,19,203,163976,GPU,150.29696655273438,124.84858,20.383400878675893
27,19,203,163976,GPU,150.29696655273438,124.84858,20.383400878675893
27,19,203,163976,GPU,150.29696655273438,124.84858,20.383400878675893
27,19,203,163976,GPU,150.29696655273438,124.84858,20.383400878675893
27,19,203,163976,GPU,150.29696655273438,124.84858,20.383400878675893
27,19,203,163976,GPU,150.29696655273438,124.84858,20.383400878675893
27,19,208,167976,CPU,1556.49755859375,1468.84594,5.967379982256688
27,19,208,167976,CPU,1556.49755859375,1463.63894,6.3443665002346785
27,19,208,167976,CPU,1556.49755859375,1462.46294,6.429880444953369
27,19,208,167976,CPU,1556.49755859375,1462.41194,6.433592069396673
27,19,208,167976,CPU,1556.49755859375,1461.59094,6.4933775926217745
27,19,208,167976,CPU,1556.49755859375,1452.61194,7.1516428946432855
27,19,208,167976,CPU,1556.49755859375,1442.30094,7.917669289860542
27,19,208,167976,CPU,1556.49755859375,1448.88694,7.427123236665374
27,19,208,167976,CPU,1556.49755859375,1463.94994,6.321774813812967
27,19,208,167976,GPU,152.30181884765625,126.83694,20.07686313439622
27,19,208,167976,GPU,152.30181884765625,127.86094,19.115203476258074
27,19,208,167976,GPU,152.30181884765625,126.83694,20.07686313439622
27,19,208,167976,GPU,152.30181884765625,127.86094,19.115203476258074
27,19,208,167976,GPU,152.30181884765625,126.83694,20.07686313439622
27,19,208,167976,GPU,152.30181884765625,127.86094,19.115203476258074
27,19,208,167976,GPU,152.30181884765625,126.83694,20.07686313439622
27,19,208,167976,GPU,152.30181884765625,126.83694,20.07686313439622
27,19,208,167976,GPU,152.30181884765625,127.86094,19.115203476258074
27,19,214,172176,CPU,1593.796142578125,1521.42672,4.756681450824334
27,19,214,172176,CPU,1593.796142578125,1530.44272,4.139548756070073
27,19,214,172176,CPU,1593.796142578125,1569.13572,1.571592709528339
27,19,214,172176,CPU,1593.796142578125,1505.22372,5.884336089131325
27,19,214,172176,CPU,1593.796142578125,1535.43972,3.800632601723037
27,19,214,172176,CPU,1593.796142578125,1521.61172,4.743944965022016
27,19,214,172176,CPU,1593.796142578125,1533.14772,3.955810766761931
27,19,214,172176,CPU,1593.796142578125,1537.09172,3.6890721510180997
27,19,214,172176,CPU,1593.796142578125,1523.59272,4.607755186578005
27,19,214,172176,GPU,154.40689086914062,128.92472,19.765155099146707
27,19,214,172176,GPU,154.40689086914062,129.94872,18.821401910800365
27,19,214,172176,GPU,154.40689086914062,129.94872,18.821401910800365
27,19,214,172176,GPU,154.40689086914062,129.94872,18.821401910800365
27,19,214,172176,GPU,154.40689086914062,128.92472,19.765155099146707
27,19,214,172176,GPU,154.40689086914062,128.92472,19.765155099146707
27,19,214,172176,GPU,154.40689086914062,129.94872,18.821401910800365
27,19,214,172176,GPU,154.40689086914062,128.92472,19.765155099146707
27,19,214,172176,GPU,154.40689086914062,129.94872,18.821401910800365
27,19,219,176208,CPU,1629.602783203125,1542.58899,5.640763273120796
27,19,219,176208,CPU,1629.602783203125,1546.44799,5.377147743787045
27,19,219,176208,CPU,1629.602783203125,1552.21199,4.985839157390156
27,19,219,176208,CPU,1629.602783203125,1540.51899,5.7827130844472725
27,19,219,176208,CPU,1629.602783203125,1537.45099,5.99380362707529
27,19,219,176208,CPU,1629.602783203125,1518.85299,7.29167298825444
27,19,219,176208,CPU,1629.602783203125,1538.58199,5.915888382596049
27,19,219,176208,CPU,1629.602783203125,1524.43799,6.898594360215669
27,19,219,176208,CPU,1629.602783203125,1531.62099,6.397261061506157
27,19,219,176208,GPU,156.4300079345703,130.92899,19.476983618807655
27,19,219,176208,GPU,156.4300079345703,131.95299,18.549801663888264
27,19,219,176208,GPU,156.4300079345703,130.92899,19.476983618807655
27,19,219,176208,GPU,156.4300079345703,131.95299,18.549801663888264
27,19,219,176208,GPU,156.4300079345703,130.92899,19.476983618807655
27,19,219,176208,GPU,156.4300079345703,130.92899,19.476983618807655
27,19,219,176208,GPU,156.4300079345703,131.95299,18.549801663888264
27,19,219,176208,GPU,156.4300079345703,131.95299,18.549801663888264
27,19,219,176208,GPU,156.4300079345703,131.95299,18.549801663888264
27,19,224,180376,CPU,1666.6173095703125,1592.46986,4.6561289122490885
27,19,224,180376,CPU,1666.6173095703125,1627.96186,2.3744689921858866
27,19,224,180376,CPU,1666.6173095703125,1618.87986,2.9487950742875073
27,19,224,180376,CPU,1666.6173095703125,1595.09286,4.484030451387797
27,19,224,180376,CPU,1666.6173095703125,1669.52086,-0.17391519323020524
27,19,224,180376,CPU,1666.6173095703125,1601.79486,4.046863377393565
27,19,224,180376,CPU,1666.6173095703125,1591.79086,4.7007714047505225
27,19,224,180376,CPU,1666.6173095703125,1580.61486,5.441075605876096
27,19,224,180376,CPU,1666.6173095703125,1593.33786,4.5991155680134534
27,19,224,180376,GPU,158.52618408203125,133.00086,19.191848896338914
27,19,224,180376,GPU,158.52618408203125,133.00086,19.191848896338914
27,19,224,180376,GPU,158.52618408203125,133.00086,19.191848896338914
27,19,224,180376,GPU,158.52618408203125,133.00086,19.191848896338914
27,19,224,180376,GPU,158.52618408203125,133.00086,19.191848896338914
27,19,224,180376,GPU,158.52618408203125,134.02486,18.281178642552778
27,19,224,180376,GPU,158.52618408203125,133.00086,19.191848896338914
27,19,224,180376,GPU,158.52618408203125,133.00086,19.191848896338914
27,19,224,180376,GPU,158.52618408203125,133.00086,19.191848896338914
27,19,229,184424,CPU,1702.5751953125,1608.75108,5.832108924675905
27,19,229,184424,CPU,1702.5751953125,1609.67308,5.771489656303376
27,19,229,184424,CPU,1702.5751953125,1597.28508,6.591817367535913
27,19,229,184424,CPU,1702.5751953125,1594.04808,6.808271135240787
27,19,229,184424,CPU,1702.5751953125,1612.93308,5.557708278417849
27,19,229,184424,CPU,1702.5751953125,1596.48008,6.645564616910218
27,19,229,184424,CPU,1702.5751953125,1592.91708,6.884106943752531
27,19,229,184424,CPU,1702.5751953125,1592.01008,6.945000958316795
27,19,229,184424,CPU,1702.5751953125,1603.95408,6.148624611030013
27,19,229,184424,GPU,160.5621795654297,135.01308,18.923425467687785
27,19,229,184424,GPU,160.5621795654297,135.01308,18.923425467687785
27,19,229,184424,GPU,160.5621795654297,136.03708,18.028246096894822
27,19,229,184424,GPU,160.5621795654297,136.03708,18.028246096894822
27,19,229,184424,GPU,160.5621795654297,135.01308,18.923425467687785
27,19,229,184424,GPU,160.5621795654297,135.01308,18.923425467687785
27,19,229,184424,GPU,160.5621795654297,135.01308,18.923425467687785
27,19,229,184424,GPU,160.5621795654297,136.03708,18.028246096894822
27,19,229,184424,GPU,160.5621795654297,135.01308,18.923425467687785
27,19,234,188576,CPU,1739.459716796875,1792.089,-2.9367561099434765
27,19,234,188576,CPU,1739.459716796875,1675.738,3.8026061828803157
27,19,234,188576,CPU,1739.459716796875,1680.173,3.528607875312542
27,19,234,188576,CPU,1739.459716796875,1661.366,4.700572709257022
27,19,234,188576,CPU,1739.459716796875,1663.593,4.5604133220610406
27,19,234,188576,CPU,1739.459716796875,1675.648,3.808181479456013
27,19,234,188576,CPU,1739.459716796875,1658.035,4.910916645117559
27,19,234,188576,CPU,1739.459716796875,1677.923,3.6674338927873924
27,19,234,188576,CPU,1739.459716796875,1683.028,3.352987401093445
27,19,234,188576,GPU,162.65049743652344,137.077,18.65630079190779
27,19,234,188576,GPU,162.65049743652344,137.077,18.65630079190779
27,19,234,188576,GPU,162.65049743652344,138.101,17.776480573293053
27,19,234,188576,GPU,162.65049743652344,137.077,18.65630079190779
27,19,234,188576,GPU,162.65049743652344,137.077,18.65630079190779
27,19,234,188576,GPU,162.65049743652344,138.101,17.776480573293053
27,19,234,188576,GPU,162.65049743652344,138.101,17.776480573293053
27,19,234,188576,GPU,162.65049743652344,138.101,17.776480573293053
27,19,234,188576,GPU,162.65049743652344,137.077,18.65630079190779
27,19,239,192624,CPU,1775.420654296875,1699.30023,4.479515917965535
27,19,239,192624,CPU,1775.420654296875,1664.60423,6.657223518942704
27,19,239,192624,CPU,1775.420654296875,1699.79223,4.449274620867927
27,19,239,192624,CPU,1775.420654296875,1666.94823,6.507246136664667
27,19,239,192624,CPU,1775.420654296875,1657.01323,7.145834574710968
27,19,239,192624,CPU,1775.420654296875,1679.08323,5.737501427899739
27,19,239,192624,CPU,1775.420654296875,1657.25923,7.129930077195897
27,19,239,192624,CPU,1775.420654296875,1659.35523,6.994609845950533
27,19,239,192624,CPU,1775.420654296875,1681.27123,5.599895044708219
27,19,239,192624,GPU,164.68650817871094,139.08923,18.403494058246604
27,19,239,192624,GPU,164.68650817871094,139.08923,18.403494058246604
27,19,239,192624,GPU,164.68650817871094,139.08923,18.403494058246604
27,19,239,192624,GPU,164.68650817871094,140.11323,17.538156945429744
27,19,239,192624,GPU,164.68650817871094,139.08923,18.403494058246604
27,19,239,192624,GPU,164.68650817871094,139.08923,18.403494058246604
27,19,239,192624,GPU,164.68650817871094,139.08923,18.403494058246604
27,19,239,192624,GPU,164.68650817871094,139.08923,18.403494058246604
27,19,239,192624,GPU,164.68650817871094,139.08923,18.403494058246604
27,19,244,196776,CPU,1812.3050537109375,1731.73415,4.652613896361489
27,19,244,196776,CPU,1812.3050537109375,1726.46315,4.972124873382757
27,19,244,196776,CPU,1812.3050537109375,1714.82315,5.684662217846636
27,19,244,196776,CPU,1812.3050537109375,1707.18715,6.15737435177728
27,19,244,196776,CPU,1812.3050537109375,1735.61115,4.418841381085708
27,19,244,196776,CPU,1812.3050537109375,1750.91515,3.5061609759294994
27,19,244,196776,CPU,1812.3050537109375,1746.77215,3.75165723308203
27,19,244,196776,CPU,1812.3050537109375,1744.33315,3.89672716538911
27,19,244,196776,CPU,1812.3050537109375,1721.76315,5.258673570225818
27,19,244,196776,GPU,166.7749786376953,142.17715,17.30083113755994
27,19,244,196776,GPU,166.7749786376953,142.17715,17.30083113755994
27,19,244,196776,GPU,166.7749786376953,141.15315,18.151793734461684
27,19,244,196776,GPU,166.7749786376953,141.15315,18.151793734461684
27,19,244,196776,GPU,166.7749786376953,141.15315,18.151793734461684
27,19,244,196776,GPU,166.7749786376953,142.17715,17.30083113755994
27,19,244,196776,GPU,166.7749786376953,142.17715,17.30083113755994
27,19,244,196776,GPU,166.7749786376953,141.15315,18.151793734461684
27,19,244,196776,GPU,166.7749786376953,141.15315,18.151793734461684
27,19,249,200808,CPU,1848.123291015625,1736.09541,6.452864305172323
27,19,249,200808,CPU,1848.123291015625,1732.46541,6.6759128550580975
27,19,249,200808,CPU,1848.123291015625,1735.50841,6.488869795544529
27,19,249,200808,CPU,1848.123291015625,1741.82441,6.102732307880854
27,19,249,200808,CPU,1848.123291015625,1735.01841,6.518944142824693
27,19,249,200808,CPU,1848.123291015625,1733.05641,6.639534659787853
27,19,249,200808,CPU,1848.123291015625,1730.73741,6.782420044622774
27,19,249,200808,CPU,1848.123291015625,1728.72941,6.906452815864634
27,19,249,200808,CPU,1848.123291015625,1727.98441,6.952544266046068
27,19,249,200808,GPU,168.80345153808594,143.15741,17.91457496897013
27,19,249,200808,GPU,168.80345153808594,143.15741,17.91457496897013
27,19,249,200808,GPU,168.80345153808594,143.15741,17.91457496897013
27,19,249,200808,GPU,168.80345153808594,143.15741,17.91457496897013
27,19,249,200808,GPU,168.80345153808594,143.15741,17.91457496897013
27,19,249,200808,GPU,168.80345153808594,143.15741,17.91457496897013
27,19,249,200808,GPU,168.80345153808594,144.18141,17.077126335555974
27,19,249,200808,GPU,168.80345153808594,144.18141,17.077126335555974
27,19,249,200808,GPU,168.80345153808594,144.18141,17.077126335555974
27,19,250,200808,CPU,1848.123291015625,1736.82041,6.408427743869324
27,19,250,200808,CPU,1848.123291015625,1892.17041,-2.327862160384114
27,19,250,200808,CPU,1848.123291015625,1806.19441,2.321393576654073
27,19,250,200808,CPU,1848.123291015625,1823.78941,1.3342483996343035
27,19,250,200808,CPU,1848.123291015625,1754.81241,5.317427691067275
27,19,250,200808,CPU,1848.123291015625,1758.09341,5.120881547222514
27,19,250,200808,CPU,1848.123291015625,1753.44841,5.399353666505935
27,19,250,200808,CPU,1848.123291015625,1744.87441,5.917267192635664
27,19,250,200808,CPU,1848.123291015625,1762.40341,4.863805898765545
27,19,250,200808,GPU,168.80345153808594,143.15741,17.91457496897013
27,19,250,200808,GPU,168.80345153808594,143.15741,17.91457496897013
27,19,250,200808,GPU,168.80345153808594,143.15741,17.91457496897013
27,19,250,200808,GPU,168.80345153808594,143.15741,17.91457496897013
27,19,250,200808,GPU,168.80345153808594,143.15741,17.91457496897013
27,19,250,200808,GPU,168.80345153808594,143.15741,17.91457496897013
27,19,250,200808,GPU,168.80345153808594,143.15741,17.91457496897013
27,19,250,200808,GPU,168.80345153808594,143.15741,17.91457496897013
27,19,250,200808,GPU,168.80345153808594,143.15741,17.91457496897013
28,18,7,5248,CPU,113.81573486328125,96.91341,17.440646101794634
28,18,7,5248,CPU,113.81573486328125,100.95941,12.734152134289655
28,18,7,5248,CPU,113.81573486328125,92.42941,23.13800863089058
28,18,7,5248,CPU,113.81573486328125,91.84141,23.926380119034818
28,18,7,5248,CPU,113.81573486328125,96.01041,18.54520240386564
28,18,7,5248,CPU,113.81573486328125,92.14641,23.51619001031212
28,18,7,5248,CPU,113.81573486328125,94.84341,20.003840923983272
28,18,7,5248,CPU,113.81573486328125,91.99041,23.725652340587736
28,18,7,5248,CPU,113.81573486328125,98.40641,15.658862937161569
28,18,7,5248,GPU,54.44163131713867,38.77841,40.39160274270831
28,18,7,5248,GPU,54.44163131713867,38.77841,40.39160274270831
28,18,7,5248,GPU,54.44163131713867,38.77841,40.39160274270831
28,18,7,5248,GPU,54.44163131713867,38.77841,40.39160274270831
28,18,7,5248,GPU,54.44163131713867,38.77841,40.39160274270831
28,18,7,5248,GPU,54.44163131713867,38.77841,40.39160274270831
28,18,7,5248,GPU,54.44163131713867,39.80241,36.77973599372166
28,18,7,5248,GPU,54.44163131713867,38.77841,40.39160274270831
28,18,7,5248,GPU,54.44163131713867,38.77841,40.39160274270831
28,18,13,9736,CPU,153.49859619140625,135.31135,13.441035206142162
28,18,13,9736,CPU,153.49859619140625,134.32335,14.275437733950385
28,18,13,9736,CPU,153.49859619140625,131.29835,16.908244613436686
28,18,13,9736,CPU,153.49859619140625,130.79035,17.362325424931015
28,18,13,9736,CPU,153.49859619140625,130.11635,17.97025984160041
28,18,13,9736,CPU,153.49859619140625,130.03935,18.04011338983641
28,18,13,9736,CPU,153.49859619140625,136.82735,12.184147534397367
28,18,13,9736,CPU,153.49859619140625,132.40135,15.934313503152527
28,18,13,9736,CPU,153.49859619140625,138.65635,10.704339319047593
28,18,13,9736,GPU,59.44367599487305,39.98535,48.66363804461647
28,18,13,9736,GPU,59.44367599487305,39.98535,48.66363804461647
28,18,13,9736,GPU,59.44367599487305,41.00935,44.95151957998127
28,18,13,9736,GPU,59.44367599487305,41.00935,44.95151957998127
28,18,13,9736,GPU,59.44367599487305,41.00935,44.95151957998127
28,18,13,9736,GPU,59.44367599487305,41.00935,44.95151957998127
28,18,13,9736,GPU,59.44367599487305,41.00935,44.95151957998127
28,18,13,9736,GPU,59.44367599487305,39.98535,48.66363804461647
28,18,13,9736,GPU,59.44367599487305,39.98535,48.66363804461647
28,18,14,10504,CPU,160.2892608642578,147.29512,8.821840712888394
28,18,14,10504,CPU,160.2892608642578,145.35112,10.277279503768394
28,18,14,10504,CPU,160.2892608642578,146.44412,9.454214252001252
28,18,14,10504,CPU,160.2892608642578,144.58512,10.86151940411145
28,18,14,10504,CPU,160.2892608642578,146.67812,9.279598664243723
28,18,14,10504,CPU,160.2892608642578,143.96012,11.342822487406808
28,18,14,10504,CPU,160.2892608642578,142.52312,12.465444809416049
28,18,14,10504,CPU,160.2892608642578,139.25512,15.104752244842276
28,18,14,10504,CPU,160.2892608642578,141.77512,13.058808106992133
28,18,14,10504,GPU,60.29964065551758,41.39112,45.68255378331772
28,18,14,10504,GPU,60.29964065551758,40.36712,49.378109351168916
28,18,14,10504,GPU,60.29964065551758,41.39112,45.68255378331772
